Date,AAPL,ABBV,BA,BAC,CAT,CVX,GOOGL,GS,HD,JNJ,JPM,MCD,MSFT,NKE,NVDA,PFE,UNH,V,WMT,XOM
2023-08-29,181.98715209960938,135.12411499023438,227.25,27.354106903076172,269.48321533203125,145.03900146484375,133.56085205078125,312.98968505859375,309.6152038574219,153.3095245361328,140.6022491455078,267.5195007324219,322.929931640625,97.10354614257812,48.74852752685547,30.829832077026367,470.13006591796875,240.75172424316406,52.02505111694336,100.82830810546875
2023-08-30,185.47628784179688,135.79246520996094,228.85000610351562,27.232202529907227,271.69659423828125,145.23843383789062,134.86105346679688,311.83197021484375,312.7748718261719,152.7683563232422,140.03521728515625,268.1325988769531,323.3036193847656,97.41841125488281,49.22818374633789,30.61662483215332,468.8899230957031,241.62510681152344,52.39887237548828,101.81077575683594
2023-08-31,185.69371032714844,134.54734802246094,224.02999877929688,27.109277725219727,270.5417785644531,146.0726318359375,135.14886474609375,311.0062561035156,312.4626159667969,150.8555908203125,138.3055419921875,266.64361572265625,322.2908020019531,97.04630279541016,49.31911849975586,30.17314910888672,454.6285705566406,241.0853729248047,52.85719680786133,102.09544372558594
2023-09-01,187.2653350830078,135.68260192871094,223.39999389648438,27.402400970458984,275.4690246582031,148.97415161132812,134.64268493652344,310.71209716796875,315.0924987792969,149.73590087890625,138.76869201660156,266.4444580078125,323.17578125,97.99407196044922,48.47372817993164,30.514278411865234,454.30419921875,243.46994018554688,52.51913833618164,104.23485565185547
2023-09-05,187.50254821777344,133.75997924804688,222.57000732421875,27.090364456176758,271.0229797363281,150.9326629638672,134.75186157226562,307.2481689453125,310.0787353515625,149.92254638671875,137.23748779296875,264.75628662109375,327.9841613769531,96.04109191894531,48.51271057128906,30.17314910888672,458.6637268066406,240.75172424316406,52.096561431884766,104.24403381347656
2023-09-06,180.79119873046875,133.31137084960938,217.9499969482422,26.844520568847656,272.2451477050781,151.08680725097656,133.45169067382812,304.7616271972656,308.39483642578125,147.43130493164062,137.01068115234375,261.2282409667969,327.32537841796875,95.90705871582031,47.03065872192383,29.31178855895996,454.9720153808594,241.556396484375,52.486637115478516,105.14389038085938
2023-09-07,175.503173828125,136.3326416015625,216.0500030517578,26.598670959472656,270.83050537109375,151.09585571289062,134.2456817626953,305.54931640625,310.6841735839844,149.31605529785156,135.83865356445312,263.9691467285156,324.4049377441406,93.75303649902344,46.211185455322266,29.235036849975586,462.4794921875,242.51809692382812,53.136741638183594,104.62968444824219
2023-09-08,176.115966796875,136.433349609375,211.27000427246094,26.816150665283203,271.64849853515625,151.61270141601562,135.35728454589844,308.9279479980469,310.9584655761719,149.81057739257812,135.94264221191406,264.8132019042969,328.692138671875,93.50411224365234,45.54262161254883,29.209449768066406,460.4109191894531,242.66526794433594,53.234256744384766,106.1539077758789
2023-09-11,177.28231811523438,136.45166015625,211.00999450683594,26.92962074279785,271.4270935058594,148.48451232910156,135.8932342529297,308.1022644042969,310.6368713378906,151.7699737548828,136.53810119628906,265.32537841796875,332.3009338378906,92.66165924072266,45.14887619018555,28.945068359375,459.079833984375,242.59657287597656,53.41953659057617,104.82252502441406
2023-09-12,174.25778198242188,136.66221618652344,210.64999389648438,27.392940521240234,271.19622802734375,151.25,134.32505798339844,314.0336608886719,308.65972900390625,152.62838745117188,138.3149871826172,266.226318359375,326.2338562011719,92.19256591796875,44.841064453125,29.124168395996094,459.5777587890625,242.6750946044922,53.478050231933594,107.88014221191406
2023-09-13,172.19198608398438,138.39259338378906,208.39999389648438,27.30784034729004,265.528076171875,150.69688415527344,135.684814453125,317.9057312011719,308.28131103515625,153.01095581054688,138.3811798095703,267.23162841796875,330.45233154296875,92.02979278564453,45.4556770324707,29.064470291137695,459.52032470703125,243.1951904296875,53.491050720214844,106.916015625
2023-09-14,173.70423889160156,140.66311645507812,209.0500030517578,27.610427856445312,271.91796875,151.63082885742188,137.06439208984375,327.00689697265625,311.8288269042969,152.77767944335938,141.0654296875,270.0673828125,333.04827880859375,93.04458618164062,45.551612854003906,29.124168395996094,463.12109375,236.98353576660156,53.715335845947266,108.82588958740234
2023-09-15,172.98272705078125,139.27149963378906,208.11000061035156,27.27001953125,268.6363830566406,150.96893310546875,136.36962890625,325.08038330078125,304.04327392578125,150.64097595214844,140.6495361328125,263.874267578125,324.7097473144531,92.15425872802734,43.8717041015625,29.055940628051758,466.08984375,236.56161499023438,53.51705551147461,107.15475463867188
2023-09-18,175.90841674804688,140.93775939941406,205.1199951171875,27.194377899169922,270.3589172363281,151.6217498779297,137.17355346679688,325.8207092285156,300.12689208984375,151.5926971435547,140.94253540039062,263.39056396484375,323.5691223144531,91.4362564086914,43.937652587890625,28.68922233581543,465.4769592285156,240.08444213867188,53.120487213134766,108.01786041259766
2023-09-19,176.99571228027344,140.5258026123047,204.47999572753906,27.090364456176758,269.1368408203125,151.60360717773438,137.00482177734375,324.46356201171875,297.6199645996094,151.3407745361328,140.76295471191406,263.7794494628906,323.1659240722656,90.58421325683594,43.491939544677734,28.987714767456055,460.3056335449219,239.00502014160156,53.107486724853516,107.73323059082031
2023-09-20,173.45713806152344,140.63565063476562,202.3699951171875,26.99580955505371,268.1167297363281,151.14120483398438,132.73709106445312,319.5380859375,294.0724792480469,152.0032501220703,140.16751098632812,262.8974304199219,315.4173583984375,90.0289535522461,42.211769104003906,28.672170639038086,471.2898864746094,237.3367919921875,53.27975845336914,106.87930297851562
2023-09-21,171.9152069091797,140.47085571289062,199.9499969482422,26.523027420043945,261.78460693359375,149.7811279296875,129.46182250976562,313.4073486328125,290.19390869140625,150.83697509765625,139.0711212158203,257.22601318359375,314.1981506347656,87.68344116210938,40.99055480957031,28.015483856201172,479.91839599609375,232.18499755859375,52.63290786743164,105.3734359741211
2023-09-22,172.7652587890625,139.83912658691406,197.7100067138672,26.135347366333008,262.7757568359375,150.76943969726562,129.27322387695312,311.1771240234375,289.21954345703125,149.75457763671875,137.73843383789062,258.1744079589844,311.7202453613281,86.97501373291016,41.58317184448242,27.8790340423584,484.6683349609375,230.68362426757812,52.77267837524414,105.5387191772461
2023-09-25,174.04029846191406,141.58779907226562,198.77999877929688,26.097524642944336,263.9401550292969,152.97279357910156,130.12680053710938,312.07867431640625,289.9384460449219,149.53067016601562,138.41896057128906,255.86029052734375,312.2413024902344,86.73567199707031,42.19477844238281,28.126358032226562,488.6712951660156,228.99578857421875,53.0067138671875,106.72320556640625
2023-09-26,169.96804809570312,140.91030883789062,195.63999938964844,25.690933227539062,259.3690185546875,152.14768981933594,127.60585021972656,307.3146057128906,286.2017822265625,148.3737030029297,136.9822998046875,253.9065704345703,306.93145751953125,86.32402038574219,41.88397979736328,27.6317138671875,484.04583740234375,225.35516357421875,52.82143783569336,106.88848876953125
2023-09-27,168.45574951171875,140.19619750976562,195.4600067138672,25.78548812866211,262.43896484375,155.08541870117188,129.5610809326172,305.5398864746094,285.5206604003906,146.591552734375,137.7856903076172,250.03709411621094,307.57061767578125,85.60600280761719,42.44062042236328,27.375864028930664,482.3986511230469,225.20794677734375,52.56788635253906,110.36846923828125
2023-09-28,168.7127685546875,139.39053344726562,190.42999267578125,26.059701919555664,265.8359680175781,154.67739868164062,131.31781005859375,308.624267578125,287.1004638671875,146.37696838378906,139.49644470214844,251.88644409179688,308.4064636230469,85.80704498291016,43.06121826171875,27.367332458496094,488.4989318847656,227.32757568359375,52.834442138671875,109.69818878173828
2023-09-29,169.22674560546875,136.46995544433594,191.67999267578125,25.88949966430664,262.718017578125,152.8911895751953,129.87867736816406,307.0773010253906,285.8423156738281,145.32261657714844,137.0673828125,249.847412109375,310.481201171875,91.54157257080078,43.47095489501953,28.28839111328125,482.8392333984375,225.7084197998047,51.98604202270508,107.96277618408203
2023-10-02,171.73728942871094,135.72836303710938,187.8300018310547,25.246517181396484,261.4862060546875,151.0051727294922,133.1638641357422,302.2657165527344,283.63812255859375,144.7627716064453,135.88595581054688,244.4509735107422,316.4302673339844,90.52677154541016,44.75313186645508,28.945068359375,492.7796325683594,226.94488525390625,52.04130554199219,106.17227172851562
2023-10-03,170.40289306640625,134.97763061523438,188.9199981689453,24.49952507019043,258.83978271484375,151.35879516601562,131.43690490722656,290.5167236328125,276.1742858886719,144.9400634765625,134.88406372070312,241.3592071533203,308.1606140136719,91.03416442871094,43.48894119262695,28.91095733642578,487.8956298828125,224.5308837890625,51.71299743652344,106.35592651367188
2023-10-04,171.6483612060547,135.21566772460938,186.72999572753906,24.527889251708984,255.0481719970703,147.83164978027344,134.22584533691406,292.870361328125,276.5999450683594,145.10800170898438,135.4889678955078,242.611083984375,313.6376037597656,91.800048828125,44.012603759765625,28.407787322998047,488.99688720703125,226.89581298828125,52.33385467529297,102.38009643554688
2023-10-05,172.88388061523438,134.99595642089844,186.2899932861328,24.641357421875,250.9774932861328,148.61141967773438,134.05711364746094,294.67352294921875,275.94720458984375,146.6195526123047,136.06024169921875,239.21580505371094,314.03094482421875,91.70430755615234,44.6591911315918,28.544240951538086,494.369384765625,229.113525390625,51.70975112915039,100.07537841796875
2023-10-06,175.43397521972656,135.71922302246094,187.3800048828125,24.65081024169922,256.0201721191406,147.09719848632812,136.54827880859375,296.55255126953125,277.0066833496094,147.08607482910156,138.1549530029297,235.41270446777344,321.7991638183594,92.96800231933594,45.73249816894531,28.254276275634766,502.58599853515625,230.6443634033203,50.841854095458984,98.40423583984375
2023-10-09,176.91659545898438,136.51576232910156,188.49000549316406,24.877748489379883,261.08203125,151.16839599609375,137.38197326660156,296.6759338378906,279.4095153808594,147.92579650878906,137.8407440185547,237.02499389648438,324.31640625,92.74781036376953,45.24381637573242,28.313980102539062,504.21405029296875,230.0555877685547,50.65656661987305,101.8475341796875
2023-10-10,176.3235626220703,136.31430053710938,193.52999877929688,25.539640426635742,262.9200439453125,151.0051727294922,137.02468872070312,298.72589111328125,283.0610656738281,147.75787353515625,138.6785888671875,238.54244995117188,322.91033935546875,93.45625305175781,45.768470764160156,28.28839111328125,502.04010009765625,232.17518615722656,51.22866439819336,101.41596221923828
2023-10-11,177.7172088623047,136.72633361816406,196.07000732421875,25.54909896850586,262.5544128417969,146.0726318359375,139.49600219726562,297.0650329589844,281.95428466796875,145.72381591796875,139.15469360351562,237.973388671875,326.873046875,94.44232177734375,46.77582931518555,28.237224578857422,501.93475341796875,231.27239990234375,51.43345260620117,97.77986145019531
